# variant=sphere prism_sides=42 steps=600 dt=0.016666666666666666 substeps=4
# config v=sphere N=0 R=0.514100015 W=0.4375 m=44 iS=0.699999988 iT=0.550000012 rho=77 gnd=400/1/60 mu=1 g=10 x0=-180 v0=13 gap=0.00100000005 load=1900 ctl=1 tgt=13 kp=440 ki=1100 fmax=1900 dt=0.016666666666666666 sub=4
step,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,integral,w_drive_signed
440,-84.667274475097656,0.50046998262405396,-1.1011956303264014e-05,0.656621516,0.262490839,0.262532145,0.656523883,12.9999723,-0.510219097,-9.36033939e-06,-2.62848043e-05,0.00374984741,-25.6261501,-2.4652481079100419e-05,68.549517122202388
441,-84.450607299804688,0.50048935413360596,-1.127363520936342e-05,0.69732058,0.117529556,0.117549747,0.697217941,12.999876,-0.506738245,-1.39693393e-05,-2.93009653e-05,0.0037612915,-25.6263885,-2.4191538492837397e-05,68.546278236694008
442,-84.233940124511719,0.50046753883361816,-1.1521406122483313e-05,0.706399024,-0.0327595547,-0.0327616334,0.706295967,12.9999962,-0.510819912,-1.46874399e-05,-2.79912056e-05,0.00378227234,-25.6261215,-2.2125244140623854e-05,68.55233178860486
443,-84.01727294921875,0.50048476457595825,-1.1788537449319847e-05,0.683445096,-0.181565046,-0.181589529,0.683346391,12.9998808,-0.506671429,-1.51763188e-05,-2.67199939e-05,0.00380134583,-25.6264629,-2.2061665852863438e-05,68.547422318243989
444,-83.800605773925781,0.50048089027404785,-1.2112067452108022e-05,0.629500031,-0.322135776,-0.322181702,0.629410326,12.99998,-0.509375036,-1.72388627e-05,-3.8971848e-05,0.00381088257,-25.6262131,-2.0074844360350418e-05,68.55352889741205
445,-83.583938598632812,0.50048404932022095,-1.2519182746473234e-05,0.547009766,-0.448099226,-0.448164582,0.546933115,12.9999504,-0.508573949,-2.1862832e-05,-4.15106188e-05,0.00382423401,-25.6262512,-1.9741058349608229e-05,68.550653659789148
446,-83.367271423339844,0.50049525499343872,-1.2920019798912108e-05,0.439715743,-0.553742886,-0.553824723,0.439655542,12.9999342,-0.508306921,-2.20232887e-05,-3.21147527e-05,0.00380134583,-25.6260872,-1.8914540608722812e-05,68.550676388911967
447,-83.150604248046875,0.50045669078826904,-1.3271813259052578e-05,0.3124834,-0.634276867,-0.634371281,0.312442243,13.0000029,-0.512240887,-2.02141709e-05,-4.04846069e-05,0.00379562378,-25.6260109,-1.7817815144855626e-05,68.552441693442049
448,-82.933944702148438,0.50050604343414307,-1.3744806892646011e-05,0.171078473,-0.686050475,-0.686153054,0.171058357,12.9997797,-0.50385803,-2.52028294e-05,-5.60170738e-05,0.00379753113,-25.6265297,-1.7865498860675939e-05,68.547922439896197
449,-82.717277526855469,0.50045424699783325,-1.4113881661614869e-05,0.0219197813,-0.706713855,-0.706820071,0.0219216198,13.0000772,-0.513995647,-2.40255795e-05,-4.73716937e-05,0.00380134583,-25.6258469,-1.4193852742511877e-05,68.564666411291142
450,-82.5006103515625,0.50049179792404175,-1.4454289157583844e-05,-0.12823768,-0.695330918,-0.69543606,-0.128213748,12.9997978,-0.504349232,-2.20144211e-05,-4.34773974e-05,0.00382614136,-25.6266613,-1.5481313069660314e-05,68.553919437124875
451,-82.283943176269531,0.50046795606613159,-1.4776021089346614e-05,-0.272576898,-0.652418077,-0.652517319,-0.272531956,13.0000315,-0.511225224,-2.07983976e-05,-4.47692437e-05,0.00381660461,-25.6260986,-1.2111663818358231e-05,68.569504155622468
452,-82.067276000976562,0.50049740076065063,-1.5171807717706542e-05,-0.404557705,-0.579920232,-0.580008984,-0.404493779,12.9998732,-0.505946636,-2.3057517e-05,-4.91059182e-05,0.00383377075,-25.62644,-1.2636184692381669e-05,68.563617340450179
453,-81.850608825683594,0.50047445297241211,-1.5572573829558678e-05,-0.518191576,-0.481127203,-0.481201261,-0.518111408,13.0000343,-0.511497021,-2.41349953e-05,-5.06078504e-05,0.00385093689,-25.6259766,-1.0522206624347815e-05,68.572697694961633
454,-81.633941650390625,0.50048309564590454,-1.5953442925820127e-05,-0.608329415,-0.360515893,-0.360571891,-0.608236492,12.9998989,-0.507677615,-2.40376921e-05,-4.45095866e-05,0.00386238098,-25.6263332,-1.1094411214191564e-05,68.566916937081103
455,-81.417274475097656,0.50048887729644775,-1.6390440578106791e-05,-0.670881689,-0.223557711,-0.223592907,-0.670780182,12.9999418,-0.508612096,-2.47170483e-05,-5.18693414e-05,0.00387954712,-25.626152,-9.4095865885405219e-06,68.57390993464044
456,-81.200607299804688,0.50048136711120605,-1.6840293028508313e-05,-0.703012586,-0.0764628798,-0.0764754936,-0.702907026,12.9999628,-0.509837627,-2.5754689e-05,-4.71410749e-05,0.00389480591,-25.6260624,-8.4400177001941687e-06,68.577213241093986
457,-80.983940124511719,0.50046432018280029,-1.7265101632801816e-05,-0.703265369,0.0741001368,0.0741108134,-0.703160524,12.9999475,-0.509832919,-2.50757494e-05,-4.50800289e-05,0.00390052795,-25.626236,-7.8201293945301058e-06,68.578747458460256
458,-80.76727294921875,0.50048357248306274,-1.7598062186152674e-05,-0.671627641,0.221304595,0.221338212,-0.671528161,12.9998751,-0.506351948,-2.12735085e-05,-3.65646119e-05,0.00391578674,-25.626543,-6.9459279378243764e-06,68.581884063143534
459,-80.550605773925781,0.5004618763923645,-1.785188760550227e-05,-0.609534502,0.358472586,0.35852769,-0.609444857,13.0000248,-0.510405123,-1.72570253e-05,-3.42503263e-05,0.00391578674,-25.6263428,-4.8637390136707312e-06,68.592138757190412
460,-80.333938598632812,0.50049847364425659,-1.808261004043743e-05,-0.519800365,0.479386598,0.479460746,-0.519724548,12.999898,-0.505083561,-1.4916247e-05,-1.97509216e-05,0.00390625,-25.6266155,-5.2769978841134397e-06,68.588615752973837
461,-80.117271423339844,0.5004727840423584,-1.82435196620645e-05,-0.406497627,0.578559995,0.578649759,-0.406438977,13.0000925,-0.511811733,-1.11911195e-05,-2.35401349e-05,0.00391197205,-25.6260662,-3.576278686522294e-06,68.597086242562881
462,-79.900604248046875,0.50046753883361816,-1.839144533732906e-05,-0.27475962,0.651499569,0.651601017,-0.274720937,12.9999714,-0.508426309,-1.07396172e-05,-2.44338589e-05,0.00392723083,-25.6265411,-5.1180521647123986e-06,68.5874149731318
463,-79.683937072753906,0.50048714876174927,-1.8598046153783798e-05,-0.130561784,0.694895983,0.695004523,-0.130544931,12.9999599,-0.506618977,-1.24080279e-05,-2.93116827e-05,0.00392723083,-25.6266003,-4.6412150065092736e-06,68.588922674598734
464,-79.467269897460938,0.50047510862350464,-1.8849072148441337e-05,0.0195549168,0.706781149,0.706891775,0.0195492059,13.0000639,-0.510085642,-1.46336379e-05,-3.4787503e-05,0.00393676758,-25.6263218,-3.9736429850248985e-06,68.591635043649887
465,-79.250602722167969,0.50046855211257935,-1.9052062270930037e-05,0.168786466,0.686616302,0.686724007,0.168758079,13.0000172,-0.50874573,-1.37965044e-05,-2.62451067e-05,0.00397109985,-25.6265736,-5.0385793050118772e-06,68.584596547027331
466,-79.033935546875,0.500480055809021,-1.9245489966124296e-05,0.310364723,0.635315478,0.635415375,0.310314864,12.999999,-0.507181644,-1.26822533e-05,-3.16937148e-05,0.00395774841,-25.6266556,-5.3246815999337521e-06,68.581759180707493
467,-78.817268371582031,0.500477135181427,-1.9512930521159433e-05,0.437867969,0.555205524,0.555293143,0.437798977,13.0000572,-0.508993626,-1.56658571e-05,-3.26337322e-05,0.00396537781,-25.6264896,-5.3087870279936479e-06,68.580581043358706
468,-78.600601196289062,0.50048011541366577,-1.9805878764600493e-05,0.545515656,0.449918866,0.449990153,0.54543066,13.0000343,-0.50833565,-1.73255303e-05,-3.87137043e-05,0.00396537781,-25.6265221,-6.2624613443998979e-06,68.573860747612642
469,-78.383934020996094,0.50048089027404785,-2.0090208636247553e-05,0.628425896,0.324230313,0.324281871,0.628328681,13.0000477,-0.508712292,-1.70117128e-05,-3.20089275e-05,0.00398254395,-25.6264591,-6.8346659342436476e-06,68.569095166591666
470,-78.167266845703125,0.50046712160110474,-2.0350400518509559e-05,0.682839453,0.183838949,0.183868319,0.682734191,13.000061,-0.509666026,-1.56110109e-05,-2.26598786e-05,0.00399589539,-25.6265144,-7.6293945312488557e-06,68.562920361311825
471,-77.950599670410156,0.50049054622650146,-2.0599412891897373e-05,0.706288695,0.0351101086,0.0351159275,0.706180215,12.9999828,-0.506337643,-1.41105575e-05,-2.49426885e-05,0.00399589539,-25.6266708,-8.6466471354155229e-06,68.555283347470521
472,-77.733932495117188,0.50047570466995239,-2.0858982679783367e-05,0.697710097,-0.115208745,-0.115226723,0.697603405,13.000103,-0.510519505,-1.4467023e-05,-2.79753222e-05,0.00399589539,-25.6263199,-8.3605448404936473e-06,68.554859065002034
473,-77.517265319824219,0.50046795606613159,-2.1107165594003163e-05,0.657492638,-0.260304928,-0.260345906,0.657392442,13.0000362,-0.508860171,-1.47365608e-05,-3.33040589e-05,0.00399398804,-25.6266136,-1.0077158610024898e-05,68.543047404793157
474,-77.30059814453125,0.50049340724945068,-2.1366035070968792e-05,0.587459743,-0.393597424,-0.393659532,0.587370694,12.9999905,-0.506285131,-1.51378626e-05,-2.5572037e-05,0.00399780273,-25.6266613,-1.0681152343748856e-05,68.537190842130556
475,-77.083930969238281,0.5004773736000061,-2.1624411601806059e-05,0.490789026,-0.50903976,-0.509120166,0.490715116,13.0001106,-0.510781705,-1.46856528e-05,-2.99568201e-05,0.00399398804,-25.6262455,-1.0522206624347815e-05,68.53555432307742
476,-76.867263793945312,0.50047993659973145,-2.1771271349280141e-05,0.371862113,-0.601400018,-0.601495206,0.371806592,13.0000076,-0.50833559,-1.12800481e-05,-2.19920694e-05,0.00399017334,-25.6264725,-1.2365976969399898e-05,68.522500156463735
477,-76.650596618652344,0.50048446655273438,-2.1948037101537921e-05,0.236072958,-0.666488886,-0.666594446,0.236038417,13.0000134,-0.508459508,-1.13005699e-05,-2.83918162e-05,0.00399780273,-25.6264057,-1.2493133544920731e-05,68.518825592566813
478,-76.433929443359375,0.50048071146011353,-2.2218775484361686e-05,0.0895791203,-0.70135498,-0.701466024,0.0895673707,13.0000305,-0.509317815,-1.54582649e-05,-3.58310281e-05,0.00403213501,-25.626339,-1.2715657552082189e-05,68.514575215106547
479,-76.217262268066406,0.50047403573989868,-2.252482772746589e-05,-0.0609773882,-0.704417467,-0.704529047,-0.0609654635,13.0000143,-0.509189188,-1.77946222e-05,-3.66010208e-05,0.00404548645,-25.6264,-1.3224283854165522e-05,68.508635301072488
480,-76.000595092773438,0.50048273801803589,-2.2730457203579135e-05,-0.20876953,-0.67553705,-0.675644219,-0.208734155,12.9999819,-0.507734776,-1.43840134e-05,-1.93656342e-05,0.00408935547,-25.6265182,-1.3462702433267084e-05,68.504119765442027
481,-75.783927917480469,0.50046831369400024,-2.2905040168552659e-05,-0.347094417,-0.616023719,-0.616121531,-0.347036809,13.0000486,-0.509899616,-1.08780096e-05,-1.75413588e-05,0.00410270691,-25.6264114,-1.3160705566405105e-05,68.502638571232254
482,-75.5672607421875,0.50048363208770752,-2.3089229216566309e-05,-0.469680876,-0.528575182,-0.528659284,-0.469603658,12.9999714,-0.506900311,-1.01162286e-05,-2.22554299e-05,0.00410461426,-25.6266289,-1.3971328735350418e-05,68.494865188986822
483,-75.350593566894531,0.50047147274017334,-2.3206896003102884e-05,-0.570968032,-0.417158335,-0.417224914,-0.570874631,13.0000629,-0.509818554,-8.52074481e-06,-1.14829272e-05,0.00410842896,-25.6264229,-1.3494491577147293e-05,68.494262861266861
484,-75.133926391601562,0.50048738718032837,-2.3256021449924447e-05,-0.646364391,-0.286824048,-0.286870092,-0.646258891,12.9999895,-0.507110119,-4.25409189e-06,1.29515684e-07,0.0041103363,-25.6265945,-1.4543533325194167e-05,68.485046162746286
485,-74.917259216308594,0.50047868490219116,-2.3309172320296057e-05,-0.692449868,-0.143484816,-0.143508181,-0.692337096,13.0000658,-0.509861469,-3.64308403e-06,-7.73909051e-06,0.004114151,-25.6263161,-1.4368693033853021e-05,68.482580027953873
486,-74.700592041015625,0.50048589706420898,-2.3432003217749298e-05,-0.707135618,0.00636140071,0.00636182632,-0.7070207,12.999999,-0.508144796,-6.25364055e-06,-1.62352953e-05,0.0041179657,-25.6264076,-1.5465418497720207e-05,68.472882220505582
487,-74.483924865722656,0.50047725439071655,-2.3515238353866152e-05,-0.689755619,0.155918434,0.155942678,-0.6896438,13.0000315,-0.50968504,-6.0014072e-06,-1.37222414e-05,0.00412368774,-25.6262913,-1.5449523925780104e-05,68.46928720401209
488,-74.267257690429688,0.50048345327377319,-2.3621951186214574e-05,-0.641097903,0.298405766,0.298452854,-0.640994191,12.9999762,-0.508111477,-6.69159908e-06,-1.26637242e-05,0.00413322449,-25.6263924,-1.5974044799803542e-05,68.462604820332473
489,-74.050590515136719,0.50047528743743896,-2.3823118681320921e-05,-0.563368976,0.427361101,0.427428961,-0.563278377,13.0000134,-0.509508669,-1.08054146e-05,-3.42287167e-05,0.00415420532,-25.6263332,-1.5576680501300937e-05,68.461070595200255
490,-73.83392333984375,0.5004848837852478,-2.4145663701347075e-05,-0.460092902,0.536937773,0.537023485,-0.460019797,12.9999676,-0.507768154,-1.76125905e-05,-4.56862908e-05,0.00418281555,-25.6264534,-1.5799204508462396e-05,68.456085328127557
491,-73.617256164550781,0.50046730041503906,-2.4419268811470829e-05,-0.335953772,0.622165918,0.622265875,-0.335901707,13.0000391,-0.510214388,-1.79124927e-05,-3.63748768e-05,0.00421142578,-25.6263561,-1.5258789062498855e-05,68.455411025375824
492,-73.400588989257812,0.50049114227294922,-2.4751821911195293e-05,-0.196578801,0.679181755,0.679291546,-0.196550533,12.9999437,-0.506280422,-1.9540681e-05,-4.03760932e-05,0.00424766541,-25.6266098,-1.5910466512043126e-05,68.448046784178686
493,-73.183921813964844,0.50047522783279419,-2.5116598408203572e-05,-0.0482915938,0.705398619,0.705513358,-0.0482887253,13.0000763,-0.510633945,-2.08286729e-05,-3.6970363e-05,0.00427055359,-25.626236,-1.4972686767576981e-05,68.449618899024642
494,-72.967254638671875,0.50047868490219116,-2.5380430088262074e-05,0.102187112,0.699628472,0.699743152,0.102164149,12.9999866,-0.50810194,-1.69895702e-05,-2.42136157e-05,0.00431060791,-25.6265202,-1.6244252522785315e-05,68.438777063693522
495,-72.750587463378906,0.50047534704208374,-2.5578099666745402e-05,0.248031989,0.66213268,0.662242055,0.247983903,13.0000248,-0.508874416,-1.26260984e-05,-1.79539493e-05,0.0043258667,-25.6264782,-1.6021728515623855e-05,68.436178349206571
496,-72.533920288085938,0.50048458576202393,-2.5678675228846259e-05,0.382629842,0.594611406,0.594710648,0.382558674,13.0000029,-0.507825434,-7.62933678e-06,-6.04180968e-07,0.00433921814,-25.6265297,-1.6434987386066564e-05,68.429995995144139
497,-72.317253112792969,0.50047427415847778,-2.5679899408714846e-05,0.49987632,0.500127017,0.500211537,0.499785066,13.000062,-0.509737492,-9.8882515e-07,7.17349758e-06,0.00435638428,-25.6264191,-1.6482671101886877e-05,68.42580621898432
498,-72.1005859375,0.5004889965057373,-2.5626222850405611e-05,0.594455779,0.382963181,0.383029222,0.59434855,12.9999933,-0.50737232,2.32380808e-06,-2.66451389e-06,0.00434684753,-25.6265221,-1.7515818277993647e-05,68.415968252243005
499,-71.883918762207031,0.50047427415847778,-2.5606534109101631e-05,0.662078202,0.248434588,0.248479143,0.661959887,13.0000687,-0.510343075,5.70427574e-07,-1.19448523e-05,0.00434494019,-25.6262875,-1.7404556274412917e-05,68.412430048858937
500,-71.667251586914062,0.50048589706420898,-2.5556226319167763e-05,0.699678361,0.102639399,0.102660432,0.699554324,12.9999762,-0.507539272,3.09314487e-07,-7.54838402e-06,0.00434875488,-25.6264801,-1.8548965454100417e-05,68.40173596205193
501,-71.450584411621094,0.50047963857650757,-2.5502236894681118e-05,0.705550671,-0.0478088744,-0.0478124395,0.705426514,13.0000324,-0.509603918,7.29893145e-07,-5.55733277e-06,0.00436782837,-25.6262817,-1.8151601155597811e-05,68.399588043715426
502,-71.233917236328125,0.50048148632049561,-2.5508034013910219e-05,0.679429173,-0.196089551,-0.196117833,0.67931056,12.9999886,-0.508569241,-1.1702009e-06,-7.38877861e-06,0.0043926239,-25.6263714,-1.8692016601561353e-05,68.39217074228533
503,-71.017250061035156,0.50047975778579712,-2.5444642233196646e-05,0.622498214,-0.335478067,-0.335530072,0.622390568,12.9999971,-0.508969784,7.93100185e-07,-2.1494925e-06,0.00441932678,-25.6263523,-1.8501281738280103e-05,68.38880681582026
504,-70.800582885742188,0.50048172473907471,-2.5329565687570721e-05,0.537339509,-0.459653944,-0.459727615,0.537247717,12.9999847,-0.5085693,4.69681891e-06,1.91636063e-05,0.00444030762,-25.6263504,-1.845359802245979e-05,68.384670099382618
505,-70.583915710449219,0.50047969818115234,-2.516990753065329e-05,0.427814692,-0.562986076,-0.563078344,0.427743047,12.9999924,-0.508998394,9.03202817e-06,2.54021288e-05,0.0044631958,-25.6263218,-1.8199284871418125e-05,68.381726664805328
506,-70.36724853515625,0.50047504901885986,-2.4950828446890227e-05,0.298889965,-0.640789151,-0.640896022,0.298841834,12.9999847,-0.508988917,1.2721438e-05,3.26506997e-05,0.00447845459,-25.6263714,-1.8072128295897292e-05,68.378116508427055
507,-70.150581359863281,0.50048190355300903,-2.4626237063785084e-05,0.15641126,-0.689535022,-0.689651847,0.156388953,12.9999657,-0.507935047,1.79714643e-05,4.54678375e-05,0.00448608398,-25.6264439,-1.7817815144855626e-05,68.375263996607174
508,-69.933914184570312,0.50047975778579712,-2.4363696866203099e-05,0.00684033195,-0.707012951,-0.707134485,0.00684504118,13.0000086,-0.509027004,1.76710564e-05,3.95909592e-05,0.00451278687,-25.6263561,-1.7245610555011875e-05,68.37429042694211
509,-69.717247009277344,0.50047796964645386,-2.407123611192219e-05,-0.143041104,-0.692430675,-0.692551374,-0.143009424,13.000001,-0.508821964,1.84323198e-05,4.03297308e-05,0.00452804565,-25.6264076,-1.7388661702472811e-05,68.369361970168143
510,-69.500579833984375,0.50047260522842407,-2.372690687479917e-05,-0.286436558,-0.646449149,-0.64656353,-0.286379278,13.0000048,-0.508926928,2.03948712e-05,4.07692569e-05,0.00451850891,-25.6264591,-1.7404556274412914e-05,68.365126753957426
511,-69.283912658691406,0.50048387050628662,-2.3424452592735179e-05,-0.416843385,-0.571153402,-0.57125634,-0.416763365,12.9999771,-0.507477283,1.80683237e-05,2.15585169e-05,0.00448989868,-25.6265163,-1.7484029134113434e-05,68.360524091391468
512,-69.067245483398438,0.50047796964645386,-2.3187494662124664e-05,-0.528346956,-0.469958484,-0.470045298,-0.528248012,13.0000353,-0.509427547,1.45006807e-05,1.64853118e-05,0.00449371338,-25.6263485,-1.7102559407550935e-05,68.358539065895826
513,-68.850578308105469,0.50047624111175537,-2.2978729248279706e-05,-0.61589247,-0.347452402,-0.34751907,-0.615779102,13.0000038,-0.508674145,1.1505379e-05,1.14048016e-05,0.00449943542,-25.6264496,-1.769065856933479e-05,68.351099026515101
514,-68.6339111328125,0.5004768967628479,-2.2862912373966537e-05,-0.675509572,-0.209190473,-0.209233776,-0.675386965,13.0000029,-0.508445263,7.46887736e-06,1.12904236e-05,0.00452041626,-25.6265087,-1.7754236857095206e-05,68.346519084075467
515,-68.417243957519531,0.5004802942276001,-2.2764064851799048e-05,-0.704494715,-0.0614426434,-0.0614602715,-0.704368174,13.0000153,-0.50830698,5.8704145e-06,7.58716487e-06,0.00455474854,-25.6265068,-1.7801920572915519e-05,68.342014901483239
516,-68.200576782226562,0.50048083066940308,-2.2705600713379681e-05,-0.701533675,0.0890907645,0.0890999511,-0.701408982,13.0000248,-0.508740962,3.88432409e-06,8.84395558e-06,0.00458335876,-25.6264114,-1.8056233723957185e-05,68.33631742832236
517,-67.983909606933594,0.50047749280929565,-2.2542932128999382e-05,-0.666760802,0.235584006,0.235619932,-0.6666435,13.0000229,-0.508993566,7.75573244e-06,2.36335472e-05,0.0046081543,-25.6264095,-1.8469492594399894e-05,68.329650173474008
518,-67.767242431640625,0.5004766583442688,-2.2373547835741192e-05,-0.601752639,0.371394575,0.371455878,-0.601648092,13.0000105,-0.508588314,1.03546054e-05,2.94394267e-05,0.00462913513,-25.6264706,-1.8850962320962392e-05,68.323066265590157
519,-67.550575256347656,0.50048023462295532,-2.2163463654578663e-05,-0.509457052,0.490363747,0.49044776,-0.509370089,13.0000057,-0.50827837,1.28429047e-05,3.56167147e-05,0.00463676453,-25.6264801,-1.9025802612303538e-05,68.317573364019452
520,-67.333908081054688,0.50047063827514648,-2.1849140466656536e-05,-0.394059688,0.587096572,0.587199569,-0.393994123,13.0000343,-0.509384632,1.8251696e-05,4.34991962e-05,0.00463485718,-25.6264515,-1.9121170043944165e-05,68.312493365938579
521,-67.117240905761719,0.50047194957733154,-2.142784433090128e-05,-0.260792047,0.657207072,0.657324433,-0.2607508,12.999999,-0.507944643,2.32480488e-05,5.41596382e-05,0.00463867188,-25.6266537,-1.9693374633787916e-05,68.304663144065287
522,-66.90057373046875,0.50048023462295532,-2.0980700355721638e-05,-0.11569842,0.69751519,0.697641611,-0.115683332,13.0000172,-0.507672727,2.64659629e-05,5.04496857e-05,0.00462532043,-25.6266289,-1.9677480061847813e-05,68.300060467318033
523,-66.683906555175781,0.50047397613525391,-2.0517521988949738e-05,0.0346409902,0.706193149,0.706322908,0.0346294381,13.0000601,-0.509189069,2.705525e-05,4.91329702e-05,0.00461006165,-25.6265182,-1.9963582356769688e-05,68.293734133538365
524,-66.467239379882812,0.50047874450683594,-2.0073559426236898e-05,0.183410093,0.682847559,0.682974815,0.183372423,13.0000296,-0.508016169,2.60684301e-05,4.63329488e-05,0.00461769104,-25.6266174,-2.0964940388996252e-05,68.283248354619516
525,-66.250572204589844,0.50047832727432251,-1.9704819351318292e-05,0.323861718,0.628537238,0.628656089,0.32379967,13.0000515,-0.508707523,2.23789375e-05,3.44563741e-05,0.00461769104,-25.6265297,-2.145767211913948e-05,68.275433254038305
526,-66.033905029296875,0.50046926736831665,-1.9342753148521297e-05,0.449627638,0.54572475,0.545829654,0.449543774,13.000061,-0.509179592,2.11358147e-05,4.03120648e-05,0.00464630127,-25.6265812,-2.2315979003905103e-05,68.265409613074823
527,-65.817237854003906,0.50047934055328369,-1.896378853416536e-05,0.555005014,0.438164771,0.43825081,0.554902911,13.0000219,-0.507324755,2.162684e-05,4.14864771e-05,0.00466918945,-25.6267281,-2.333323160807177e-05,68.254272267724716
528,-65.600570678710938,0.50047457218170166,-1.8591599655337632e-05,0.63521415,0.310736239,0.310799301,0.635098338,13.0000772,-0.509046078,2.10525523e-05,3.95355019e-05,0.00468635559,-25.626564,-2.3698806762694165e-05,68.246620045503491
529,-65.383903503417969,0.50046885013580322,-1.816899748519063e-05,0.686618507,0.169216186,0.169253275,0.686494052,13.0000639,-0.508688509,2.41238104e-05,4.96140128e-05,0.00470733643,-25.6266766,-2.4986267089842604e-05,68.233607492862859
530,-65.167236328125,0.50047934055328369,-1.7685759303276427e-05,0.706886888,0.0200224202,0.0200316757,0.706759334,13.0000305,-0.507296085,2.69931097e-05,5.97288017e-05,0.00471878052,-25.6267319,-2.6051203409829584e-05,68.221560968510232
531,-64.950569152832031,0.50047111511230469,-1.7117503375629894e-05,0.695100069,-0.130078346,-0.130097568,0.694975019,13.0000896,-0.509270251,3.23310524e-05,7.32183835e-05,0.00473976135,-25.6265965,-2.6559829711912919e-05,68.212442693038952
532,-64.733901977539062,0.50047808885574341,-1.655585401749704e-05,0.651792288,-0.274281114,-0.274328083,0.651675463,13.0000448,-0.507639468,3.42922431e-05,7.1185641e-05,0.0047492981,-25.6267376,-2.805391947428271e-05,68.197566355558251
533,-64.517234802246094,0.50048184394836426,-1.5875635654083453e-05,0.578927994,-0.406045258,-0.406117916,0.57882452,13.0000772,-0.508426189,3.91785288e-05,7.91066996e-05,0.0047492981,-25.6266041,-2.8800964355467608e-05,68.186607009575084
534,-64.300567626953125,0.50047296285629272,-1.5209524462989066e-05,0.47981149,-0.519396424,-0.519491374,0.479726046,13.0000877,-0.509446681,4.07945881e-05,8.59072461e-05,0.00473403931,-25.6265278,-3.0088424682616046e-05,68.172378410636441
535,-64.083900451660156,0.50047606229782104,-1.4486597137874924e-05,0.358936459,-0.609195054,-0.609308064,0.358872861,13.000041,-0.508040011,4.28270105e-05,8.54933387e-05,0.0047416687,-25.6266766,-3.1550725301105628e-05,68.156842927543394
536,-63.867233276367188,0.500477135181427,-1.3742625014856458e-05,0.221784994,-0.671368361,-0.671494365,0.221746132,13.000061,-0.508416653,4.39230207e-05,8.11091741e-05,0.004737854,-25.6266232,-3.2234191894530109e-05,68.145413855439529
537,-63.650566101074219,0.50047647953033447,-1.3010414477321319e-05,0.0745763481,-0.703097224,-0.703230381,0.0745639801,13.0000648,-0.508588314,4.29988104e-05,7.84895383e-05,0.00474357605,-25.6266079,-3.3251444498696779e-05,68.131912620792264
538,-63.43389892578125,0.50047880411148071,-1.2398279977787752e-05,-0.0760141388,-0.702942908,-0.703077078,-0.0759993792,13.0000563,-0.508347511,3.80903439e-05,6.59967627e-05,0.00475502014,-25.6266155,-3.4332275390623862e-05,68.117805279425582
539,-63.217231750488281,0.50048184394836426,-1.1877454198838677e-05,-0.223157436,-0.670912504,-0.671041489,-0.223115906,13.000061,-0.50848341,3.28784445e-05,5.86986862e-05,0.00478172302,-25.626545,-3.5270055135090008e-05,68.104258590050904
540,-63.000564575195312,0.50048470497131348,-1.1399694813007955e-05,-0.360181063,-0.608458757,-0.608576536,-0.360114247,13.0000544,-0.508705139,2.98843388e-05,6.43240637e-05,0.00482749939,-25.6264706,-3.6287307739256678e-05,68.090033815867301
541,-62.783897399902344,0.50048226118087769,-1.0879957699216902e-05,-0.480871677,-0.518414021,-0.51851511,-0.480782151,13.0000534,-0.509248674,3.16988953e-05,7.31813489e-05,0.00486946106,-25.6263943,-3.7193298339842618e-05,68.0762030178022
542,-62.567230224609375,0.50047445297241211,-1.0331513294659089e-05,-0.579756916,-0.404861182,-0.404940724,-0.579648495,13.0000391,-0.50937748,3.38664613e-05,6.96288771e-05,0.00489044189,-25.6264229,-3.8083394368488449e-05,68.062247223772047
543,-62.350563049316406,0.50048547983169556,-9.7507227110327221e-06,-0.652352691,-0.27294904,-0.27300331,-0.652230084,12.9999847,-0.507625103,3.51573799e-05,7.82604548e-05,0.00489807129,-25.6265106,-3.8735071818032716e-05,68.049443101465059
544,-62.133895874023438,0.50047868490219116,-9.0903695308952592e-06,-0.695366383,-0.128660738,-0.128687218,-0.695235074,13.0000343,-0.509587288,3.92711445e-05,8.69019495e-05,0.00490951538,-25.6263275,-3.848075866699105e-05,68.041665893366599
545,-61.917228698730469,0.5004723072052002,-8.4005459939362481e-06,-0.706847966,0.0214625821,0.0214651469,-0.706713855,13.0000038,-0.509012759,4.181451e-05,8.62129164e-05,0.00490951538,-25.6264668,-3.9052963256834802e-05,68.029221631978771
546,-61.7005615234375,0.500477135181427,-7.7000840974505991e-06,-0.686276615,0.170613214,0.170644671,-0.686145723,12.999979,-0.50786835,4.25118378e-05,8.68181232e-05,0.00490570068,-25.6265373,-3.9116541544595222e-05,68.019550356871832
547,-61.483894348144531,0.50047153234481812,-6.9267789513105527e-06,-0.634585083,0.312026829,0.312085688,-0.634463251,13.0000143,-0.508910179,4.47889215e-05,9.56829899e-05,0.00489807129,-25.6264763,-3.876686096191293e-05,68.012227746012229
548,-61.267227172851562,0.5004841685295105,-6.1414061747200321e-06,-0.554117143,0.439291418,0.439374983,-0.554009855,12.9999733,-0.507334232,4.6489713e-05,8.59014981e-05,0.00489997864,-25.6265545,-3.9005279541014492e-05,68.001624578323515
